ciudad,periodoDia,per_rama1,per_secemp,per_condact,per_desempleo,per_empleo,per_estrato,per_fexp,per_grupo1,per_ingpc,per_ingrl,per_nnivins,per_p10a,per_p11,per_p12a,per_p42,per_p422,per_p43,per_p44a,per_p44b,per_p44c,per_p44d,per_p44e,per_p44f,per_p44g,per_p44h,per_p44i,per_p44j,per_p44k,per_p50,per_p51a,per_p51b,per_periodo.1,con_estrato,con_c01,con_c03,con_c07,con_c09,con_c11,con_c13,con_c18,con_c20a,viv_vi02,viv_vi03a,viv_vi03b,viv_vi04a,viv_vi04b,viv_vi05a,viv_vi05b,viv_vi06,viv_vi07,viv_vi07b,viv_vi08,viv_vi09,viv_vi10,viv_vi10a,viv_vi11,viv_vi12,viv_vi13,viv_vi14
131453,20251001.0,,,9.0,,,1501.0,14481597696.0,,85.0,,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,202510.0,1311.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0
131457,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131550,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131551,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140250,20251001.0,18.0,2.0,2.0,,1.0,151.0,24855480732.0,2.0,260.0,200.0,3.0,6.0,,,6.0,,,,,,,,,,,,,,1.0,32.0,,202510.0,1419.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
140253,20251001.0,1.0,2.0,4.0,,1.0,444.0,837782000000.0,6.0,95.0,230.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,48.0,,202510.0,1422.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0
140750,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140751,20251001.0,,,9.0,,,753.0,32646600893.0,,90.0,,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,1422.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0
140350,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140353,20251001.0,,,9.0,,,689.0,502008000000.0,,250.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,1421.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,5.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,5.0,3.0,2.0,3.0,2.0,4.0,4.0
140357,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141050,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141052,20251001.0,,,9.0,,,721.0,959777000000.0,,21.0,,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,1422.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
140150,20251001.0,1.0,2.0,4.0,,1.0,65.0,708124000000.0,6.0,160.0,70.0,3.0,4.0,1.0,,6.0,3.0,,,,,,,,,,,,,1.0,25.0,,202510.0,1419.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
140153,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140156,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140158,20251001.0,,,9.0,,,67.0,9869430000000.0,,250.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,202510.0,1423.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
140162,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141150,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140450,20251001.0,3.0,1.0,1.0,,1.0,206.0,44108059456.0,3.0,500.0,600.0,5.0,9.0,,2.0,6.0,,,,,,,,,,,,,,1.0,48.0,,202510.0,1419.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
140455,20251001.0,,,9.0,,,70.0,2758380000000.0,,165.0,,4.0,6.0,,,,,,,,,,,,,,,,,,,,202510.0,1423.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
140550,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141350,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140650,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140651,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140950,20251001.0,15.0,1.0,1.0,,1.0,1327.0,77954834011.0,10.0,1075.0,1680.0,5.0,8.0,,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,40.0,,202510.0,1423.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
141250,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150350,20251001.0,1.0,2.0,4.0,,1.0,5196.0,90132549128.0,6.0,85.0,185.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,30.0,,202510.0,1522.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0
150352,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150354,20251001.0,1.0,2.0,5.0,,1.0,496.0,95177819489.0,9.0,167.0,,3.0,5.0,1.0,,8.0,,,,,,,,,,,,,,1.0,18.0,,202510.0,1521.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,5.0,4.0,1.0,1.0,4.0,6.0,4.0,3.0,1.0,2.0,4.0
150950,20251001.0,1.0,2.0,4.0,,1.0,1058.0,2191716235.0,6.0,152.0,84.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,12.0,,202510.0,1521.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0
150450,20251001.0,18.0,1.0,4.0,,1.0,67.0,1440310000000.0,5.0,810.0,160.0,3.0,4.0,1.0,,6.0,,,,,,,,,,,,,,2.0,30.0,5.0,202510.0,1519.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
150451,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150750,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150752,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150150,20251001.0,9.0,2.0,4.0,,1.0,261.0,146889000000.0,5.0,119.0,357.0,3.0,4.0,1.0,,6.0,,,,,,,,,,,,,,2.0,50.0,10.0,202510.0,1519.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
150153,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220350,20251001.0,1.0,2.0,4.0,,1.0,92.0,4747210000000.0,6.0,90.0,60.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,15.0,,202510.0,2223.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,4.0
220353,20251001.0,1.0,2.0,2.0,,1.0,54.0,2632460000000.0,6.0,334.0,-1.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,7.0,,202510.0,2223.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0
220355,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220450,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220451,20251001.0,1.0,2.0,4.0,,1.0,742.0,901846000000.0,6.0,165.0,110.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,7.0,,202510.0,2222.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,2.0,6.0,4.0,1.0,1.0,4.0,4.0
220454,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220151,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220152,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220154,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220156,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220161,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160450,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160250,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160252,20251001.0,,,9.0,,,79.0,5524870000000.0,,345.0,,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,202510.0,1611.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
160150,20251001.0,9.0,1.0,1.0,,1.0,79.0,6367180000000.0,5.0,519.0,1000.0,4.0,6.0,,,5.0,,,,,,,,,,,,,,1.0,48.0,,202510.0,1612.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
160152,20251001.0,1.0,2.0,4.0,,1.0,12531.0,7199460698.0,6.0,200.0,195.0,3.0,6.0,,,6.0,4.0,,,,,,,,,,,,,2.0,30.0,12.0,202510.0,1621.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,2.0,4.0,2.0,8.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0
160155,20251001.0,1.0,2.0,4.0,,1.0,107.0,678110000000.0,6.0,76.0,165.0,1.0,1.0,2.0,,6.0,2.0,,,,,,,,,,,,,1.0,14.0,,202510.0,1622.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0
160156,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160162,20251001.0,1.0,2.0,2.0,,1.0,802.0,77430632277.0,6.0,61.0,183.0,3.0,4.0,2.0,,6.0,4.0,,,,,,,,,,,,,1.0,18.0,,202510.0,1621.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,4.0,1.0,7.0,6.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0
160163,20251001.0,1.0,1.0,3.0,,1.0,775.0,697249000000.0,6.0,77.0,290.0,4.0,6.0,,,6.0,2.0,,,,,,,,,,,,,1.0,70.0,,202510.0,1622.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,2.0,5.0,3.0,1.0,1.0,2.0,7.0,4.0,3.0,1.0,4.0,4.0
160350,20251001.0,1.0,2.0,2.0,,1.0,99.0,2664980000000.0,6.0,164.0,210.0,4.0,6.0,,,4.0,,6.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,24.0,6.0,202510.0,1623.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0
170250,20251001.0,1.0,1.0,1.0,,1.0,416.0,564152000000.0,2.0,560.0,560.0,5.0,9.0,,1.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1711.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
170251,20251001.0,,,7.0,1.0,,507.0,440868000000.0,,125.0,,4.0,6.0,,,2.0,,,,,,,,,,,,,,,,,202510.0,1711.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170252,20251001.0,14.0,2.0,4.0,,1.0,2033.0,75694810104.0,4.0,455.0,455.0,4.0,6.0,,,6.0,,,,,,,,,,,,,,1.0,40.0,,202510.0,1722.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170254,20251001.0,1.0,2.0,4.0,,1.0,204.0,207790000000.0,6.0,105.0,65.0,3.0,4.0,1.0,,6.0,4.0,,,,,,,,,,,,,1.0,35.0,,202510.0,1722.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170255,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170256,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170350,20251001.0,1.0,2.0,4.0,,1.0,166.0,844115000000.0,6.0,80.0,160.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,15.0,,202510.0,1722.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170351,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170352,20251001.0,,,9.0,,,2086.0,36187980595.0,,40.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,202510.0,1711.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0
170353,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170355,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170356,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170357,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170450,20251001.0,1.0,1.0,1.0,,1.0,428.0,260719000000.0,6.0,750.0,1000.0,3.0,4.0,1.0,,5.0,1.0,,,,,,,,,,,,,1.0,48.0,,202510.0,1711.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170451,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170452,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170453,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170850,20251001.0,1.0,2.0,1.0,,1.0,1473.0,7257635722.0,6.0,1310.0,2420.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,2.0,20.0,10.0,202510.0,1721.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0
170950,20251001.0,1.0,2.0,4.0,,1.0,373.0,92423154563.0,6.0,102.0,240.0,3.0,4.0,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,30.0,,202510.0,1721.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,4.0,4.0
170150,20251001.0,17.0,1.0,1.0,,1.0,547.0,262364000000.0,2.0,524.0,1200.0,5.0,10.0,,1.0,6.0,,,,,,,,,,,,,,1.0,50.0,,202510.0,2513.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170151,20251001.0,3.0,1.0,1.0,,1.0,1601.0,32062522737.0,7.0,490.0,900.0,4.0,6.0,,,5.0,,,,,,,,,,,,,,1.0,40.0,,202510.0,1713.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
170152,20251001.0,,,9.0,,,1028.0,14835408885.0,,650.0,,3.0,6.0,,,,,,,,,,,,,,,,,,,,202510.0,1713.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170154,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170155,20251001.0,7.0,2.0,4.0,,1.0,259.0,372072000000.0,9.0,80.0,60.0,3.0,4.0,1.0,,6.0,,,,,,,,,,,,,,1.0,16.0,,202510.0,1713.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
170156,20251001.0,16.0,1.0,1.0,,1.0,128.0,661315000000.0,2.0,1040.0,1960.0,5.0,10.0,,1.0,6.0,,,,,,,,,,,,,,2.0,20.0,20.0,202510.0,1712.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
170157,20251001.0,12.0,1.0,1.0,,1.0,771.0,35639823956.0,3.0,1100.0,1100.0,5.0,9.0,,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1712.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170160,20251001.0,1.0,1.0,1.0,,1.0,696.0,247954000000.0,6.0,210.0,810.0,3.0,4.0,1.0,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1711.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170162,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170163,20251001.0,3.0,1.0,1.0,,1.0,781.0,122117000000.0,8.0,643.0,643.0,5.0,9.0,,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1711.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
170164,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170165,20251001.0,3.0,1.0,1.0,,1.0,161.0,995781000000.0,8.0,216.0,478.0,3.0,6.0,,,2.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1723.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170166,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170169,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170170,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170171,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170175,20251001.0,20.0,3.0,1.0,,1.0,189.0,639205000000.0,9.0,287.0,574.0,3.0,4.0,1.0,,10.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1722.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170176,20251001.0,,,9.0,,,283.0,619390000000.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,202510.0,1721.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0
170177,20251001.0,3.0,1.0,1.0,,1.0,3208.0,43862926385.0,9.0,255.0,515.0,4.0,6.0,,,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1713.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0
170178,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170179,20251001.0,3.0,1.0,1.0,,1.0,514.0,241177000000.0,5.0,200.0,600.0,4.0,6.0,,,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,40.0,,202510.0,1713.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
170180,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
170183,20251001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
